# iters=2 n_orient=8 n_actions=6 allowed_actions=3
# orient=0 action=0
-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind),-nan(ind)
0.4999999990,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3417680251,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680251,0.3326768527,0.3246796370,0.3417680251,0.3246796370,0.3417680659,0.3326768130,0.3246796370,0.3417680659,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.2026082504,0.4131205671,0.3506406734,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3506407152,0.3326768130,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3326768130,0.3417680659,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680659,0.3326768130,0.3246796370,0.3417680659,0.3246796370,0.3417680251,0.3326768527,0.3164639095,0.3417680659,0.3417680659,0.3326768130,0.3246796370,0.3333333267,0.3246796370,0.3417680251,0.3417680251,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3417680659,0.3417680659,0.3326768130,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3417680251,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680251,0.3326768527,0.3246796370,0.3417680251,0.3246796370,0.3417680659,0.3326768130,0.3164639095,0.3326768130,0.3417680659,0.3417680659,0.3246796370,0.3333333267,0.3246796370,0.3506407152,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3506407152,0.3326768130,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3417680659,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680659,0.3326768130,0.3246796370,0.3417680659,0.3246796370,0.3417680251,0.4131205671,0.1455335878,0.4131205671,0.3326768130,0.3506407152,0.3326768130,0.3246796370,0.3246796370,0.3326768130,0.3506407152,0.3326768130,0.3246796370,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3506406734,0.3326768527,0.3326768130,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.2026082504,0.4272332152,0.3246796370,0.3326768130,0.3326768527,0.3417680251,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680251,0.3326768527,0.3246796370,0.3417680251,0.3246796370,0.3333333267,0.4272332152,0.1455335878,0.4131205671,0.3417680251,0.3417680251,0.4131205671,0.2026082504,0.2026082504,0.4131205671,0.3326768130,0.3506407152,0.3246796370,0.3333333267,0.3417680251,0.3246796370,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3326768130,0.3506407152,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3326768130,0.3246796370,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3417680251,0.3417680251,0.3246796370,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680659,0.3326768130,0.3246796370,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.2026082504,0.4272332152,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.2026082504,0.4131205671,0.3417680251,0.3246796370,0.3417680659,0.3333333267,0.3417680659,0.3246796370,0.3333333267,0.3333333267,0.3333333267,0.3417680251,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3417680251,0.3417680251,0.3326768527,0.3326768130,0.3326768527,0.3246796370,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680251,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3506406734,0.3326768527,0.3246796370,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3417680251,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4272332152,0.3246796370,0.3326768130,0.3326768527,0.3506406734,0.3246796370,0.3333333267,0.3333333267,0.3417680659,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3326768527,0.3506406734,0.3326768527,0.3326768130,0.3326768527,0.3326768130,0.3246796370,0.3333333267,0.3333333267,0.3246796370,0.3326768130,0.3506407152,0.3326768130,0.4131205671,0.1455335878,0.4272332152,0.3333333267,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3417680659,0.3417680659,0.3326768130,0.3246796370,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3417680251,0.3417680251,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3417680659,0.3417680659,0.3326768130,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3506407152,0.3326768130,0.3164639095,0.3417680251,0.3333333267,0.3333333267,0.3417680251,0.3246796370,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.2026082504,0.4131205671,0.3417680251,0.3333333267,0.3417680251,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3506406734,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3417680659,0.3417680659,0.3326768130,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3417680659,0.3417680659,0.3164639095,0.3417680659,0.3333333267,0.3333333267,0.3417680659,0.3246796370,0.3333333267,0.3417680251,0.3246796370,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
0.4999999990,0.3333333267,0.3333333267,0.2026082504,0.4272332152,0.3333333267,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3417680659,0.3417680659,0.3326768130,0.4131205671,0.2026082504,0.2026082504,0.4272332152,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3326768527,0.3326768130,0.3506407152,0.3326768130,0.3326768527,0.3326768130,0.4131205671,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.2026082504,0.4131205671,0.3326768130,0.3417680659,0.3246796370,0.3417680251,0.3333333267,0.3333333267,0.3417680251,0.3246796370,0.3333333267,0.3417680659,0.3246796370,0.3417680251,0.3246796370,0.4272332152,0.2026082504,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.3333333267,0.4999999990
